id_venta,producto,precio,cantidad,fecha_venta,categoria
1759,Batidora,$82.06,2,22/11/2024,Electrodomésticos
2391,Parlantes Bluetooth,$41.39,10,22/11/2024,Electrónica
338,Rincón de plantas,$114.46,12,23/11/2024,Decoración
394,Jarrón decorativo,$114.83,10,23/11/2024,Decoración
785,Alfombra,$97.30,5,23/11/2024,Decoración
2194,Auriculares,$102.22,11,23/11/2024,Electrónica
2410,Consola de videojuegos,$55.53,10,23/11/2024,Electrónica
2479,Proyector,$51.72,3,23/11/2024,Electrónica
2670,Consola de videojuegos,$42.62,3,23/11/2024,Electrónica
238,Rincón de plantas,$103.51,12,24/11/2024,Decoración
923,Espejo decorativo,$59.64,2,24/11/2024,Decoración
1692,Microondas,$52.70,9,24/11/2024,Electrodomésticos
2149,Proyector,$91.89,5,24/11/2024,Electrónica
2303,Smartphone,$63.94,12,24/11/2024,Electrónica
2387,Cámara digital,$58.22,5,24/11/2024,Electrónica
2651,Parlantes Bluetooth,$38.31,6,24/11/2024,Electrónica
2970,Consola de videojuegos,$49.88,5,24/11/2024,Electrónica
1328,Cafetera,$99.07,3,25/11/2024,Electrodomésticos
1396,Secadora,$113.64,4,25/11/2024,Electrodomésticos
1828,Cafetera,$76.71,12,25/11/2024,Electrodomésticos
2172,Televisor,$115.93,8,25/11/2024,Electrónica
2371,Parlantes Bluetooth,$93.33,4,25/11/2024,Electrónica
153,Espejo decorativo,$49.47,10,26/11/2024,Decoración
225,Alfombra,$28.53,6,26/11/2024,Decoración
326,Cortinas,$65.02,2,26/11/2024,Decoración
331,Lámpara de mesa,$36.82,3,26/11/2024,Decoración
1043,Microondas,$28.96,3,26/11/2024,Electrodomésticos
1158,Cafetera,$55.58,7,26/11/2024,Electrodomésticos
1301,Freidora eléctrica,$114.68,5,26/11/2024,Electrodomésticos
1544,Aspiradora,$87.56,8,26/11/2024,Electrodomésticos
1771,Freidora eléctrica,$47.41,2,26/11/2024,Electrodomésticos
1781,Freidora eléctrica,$34.88,7,26/11/2024,Electrodomésticos
1928,Cafetera,$49.58,2,26/11/2024,Electrodomésticos
1980,Plancha de vapor,$115.37,2,26/11/2024,Electrodomésticos
2086,Laptop,$41.18,7,26/11/2024,Electrónica
2569,Proyector,$104.95,5,26/11/2024,Electrónica
2707,Cámara digital,$104.82,6,26/11/2024,Electrónica
451,Lámpara de mesa,$81.20,7,27/11/2024,Decoración
715,Alfombra,$32.65,3,27/11/2024,Decoración
1100,Plancha de vapor,$108.29,5,27/11/2024,Electrodomésticos
1211,Freidora eléctrica,$112.72,7,27/11/2024,Electrodomésticos
1352,Microondas,$39.86,3,27/11/2024,Electrodomésticos
1576,Secadora,$35.14,4,27/11/2024,Electrodomésticos
2111,Parlantes Bluetooth,$28.52,2,27/11/2024,Electrónica
2253,Smartphone,$59.10,12,27/11/2024,Electrónica
2421,Parlantes Bluetooth,$97.60,11,27/11/2024,Electrónica
703,Espejo decorativo,$30.41,8,28/11/2024,Decoración
1055,Lavadora,$34.77,11,28/11/2024,Electrodomésticos
1718,Cafetera,$59.62,10,28/11/2024,Electrodomésticos
1976,Secadora,$97.56,7,28/11/2024,Electrodomésticos
2392,Televisor,$90.14,9,28/11/2024,Electrónica
2586,Laptop,$94.55,2,28/11/2024,Electrónica
2675,Auriculares,$75.36,6,28/11/2024,Electrónica
184,Jarrón decorativo,$74.37,10,29/11/2024,Decoración
798,Rincón de plantas,$52.11,3,29/11/2024,Decoración
813,Espejo decorativo,$37.25,3,29/11/2024,Decoración
974,Jarrón decorativo,$84.28,7,29/11/2024,Decoración
1252,Microondas,$96.06,4,29/11/2024,Electrodomésticos
1634,Aspiradora,$94.20,12,29/11/2024,Electrodomésticos
1867,Horno eléctrico,$114.08,9,29/11/2024,Electrodomésticos
2447,Cámara digital,$33.69,5,29/11/2024,Electrónica
2976,Laptop,$80.65,9,29/11/2024,Electrónica
413,Espejo decorativo,$60.81,7,30/11/2024,Decoración
566,Cortinas,$98.17,8,30/11/2024,Decoración
775,Alfombra,$111.87,7,30/11/2024,Decoración
1727,Horno eléctrico,$67.95,2,30/11/2024,Electrodomésticos
1769,Batidora,$95.64,2,30/11/2024,Electrodomésticos
2109,Proyector,$45.09,8,30/11/2024,Electrónica
2385,Auriculares,$92.15,4,30/11/2024,Electrónica
2459,Proyector,$118.81,2,30/11/2024,Electrónica
2556,Laptop,$86.62,10,30/11/2024,Electrónica
2640,Consola de videojuegos,$40.84,9,30/11/2024,Electrónica
2757,Cámara digital,$56.44,7,30/11/2024,Electrónica
293,Espejo decorativo,$40.97,9,01/12/2024,Decoración
511,Lámpara de mesa,$63.09,1,01/12/2024,Decoración
881,Lámpara de mesa,$58.49,3,01/12/2024,Decoración
936,Cortinas,$110.96,2,01/12/2024,Decoración
1160,Plancha de vapor,$124.24,2,01/12/2024,Electrodomésticos
1460,Plancha de vapor,$79.78,9,01/12/2024,Electrodomésticos
1598,Cafetera,$103.75,5,01/12/2024,Electrodomésticos
1849,Batidora,$30.17,9,01/12/2024,Electrodomésticos
2386,Laptop,$69.56,7,01/12/2024,Electrónica
57,Elementos de cerámica,$104.56,12,02/12/2024,Decoración
144,Jarrón decorativo,$100.04,3,02/12/2024,Decoración
640,Adorno de pared,$110.44,7,02/12/2024,Decoración
863,Espejo decorativo,$81.72,9,02/12/2024,Decoración
1101,Freidora eléctrica,$35.84,11,02/12/2024,Electrodomésticos
1163,Microondas,$97.07,7,02/12/2024,Electrodomésticos
1235,Lavadora,$102.43,7,02/12/2024,Electrodomésticos
1367,Horno eléctrico,$95.20,8,02/12/2024,Electrodomésticos
1797,Horno eléctrico,$74.53,9,02/12/2024,Electrodomésticos
1880,Plancha de vapor,$40.57,5,02/12/2024,Electrodomésticos
2036,Laptop,$112.29,4,02/12/2024,Electrónica
2140,Consola de videojuegos,$91.09,7,02/12/2024,Electrónica
2658,SmartWatch,$115.11,3,02/12/2024,Electrónica
322,Cuadro decorativo,$101.15,6,03/12/2024,Decoración
532,Cuadro decorativo,$27.76,4,03/12/2024,Decoración
1379,Batidora,$103.94,5,03/12/2024,Electrodomésticos
1865,Lavadora,$83.62,5,03/12/2024,Electrodomésticos
2662,Televisor,$66.96,10,03/12/2024,Electrónica
2846,Laptop,$91.66,10,03/12/2024,Electrónica
555,Alfombra,$97.75,9,04/12/2024,Decoración
1110,Plancha de vapor,$123.18,10,04/12/2024,Electrodomésticos
1131,Freidora eléctrica,$113.18,5,04/12/2024,Electrodomésticos
1324,Aspiradora,$106.89,5,04/12/2024,Electrodomésticos
1636,Secadora,$44.47,6,04/12/2024,Electrodomésticos
1656,Secadora,$42.59,7,04/12/2024,Electrodomésticos
2197,Cámara digital,$77.54,6,04/12/2024,Electrónica
2867,Cámara digital,$113.61,9,04/12/2024,Electrónica
31,Lámpara de mesa,$100.82,8,05/12/2024,Decoración
175,Alfombra,$108.47,2,05/12/2024,Decoración
455,Alfombra,$82.60,11,05/12/2024,Decoración
1469,Batidora,$100.43,8,05/12/2024,Electrodomésticos
2090,Consola de videojuegos,$45.15,9,05/12/2024,Electrónica
2206,Laptop,$105.49,7,05/12/2024,Electrónica
2682,Televisor,$39.35,7,05/12/2024,Electrónica
2689,Proyector,$62.73,9,05/12/2024,Electrónica
1086,Secadora,$50.66,9,06/12/2024,Electrodomésticos
1194,Aspiradora,$56.97,1,06/12/2024,Electrodomésticos
1555,Lavadora,$36.34,3,06/12/2024,Electrodomésticos
2332,Televisor,$54.34,11,06/12/2024,Electrónica
2849,Proyector,$38.67,11,06/12/2024,Electrónica
303,Espejo decorativo,$33.85,11,07/12/2024,Decoración
561,Lámpara de mesa,$76.90,11,07/12/2024,Decoración
876,Cortinas,$80.86,6,07/12/2024,Decoración
1596,Secadora,$29.10,6,07/12/2024,Electrodomésticos
1906,Secadora,$96.70,8,07/12/2024,Electrodomésticos
2210,Consola de videojuegos,$39.67,11,07/12/2024,Electrónica
130,Adorno de pared,$68.70,3,08/12/2024,Decoración
542,Cuadro decorativo,$104.02,9,08/12/2024,Decoración
1020,Plancha de vapor,$55.26,2,08/12/2024,Electrodomésticos
1264,Aspiradora,$114.28,6,08/12/2024,Electrodomésticos
1392,Microondas,$35.57,8,08/12/2024,Electrodomésticos
2687,Cámara digital,$28.98,11,08/12/2024,Electrónica
2949,Proyector,$67.97,10,08/12/2024,Electrónica
1023,Microondas,$55.57,1,09/12/2024,Electrodomésticos
1197,Horno eléctrico,$92.87,10,09/12/2024,Electrodomésticos
1641,Freidora eléctrica,$28.60,5,09/12/2024,Electrodomésticos
2597,Cámara digital,$55.50,1,09/12/2024,Electrónica
67,Elementos de cerámica,$109.07,12,10/12/2024,Decoración
265,Alfombra,$66.72,12,10/12/2024,Decoración
313,Espejo decorativo,$50.48,1,10/12/2024,Decoración
1267,Horno eléctrico,$81.00,7,10/12/2024,Electrodomésticos
1447,Horno eléctrico,$46.02,9,10/12/2024,Electrodomésticos
2020,Consola de videojuegos,$30.73,6,10/12/2024,Electrónica
2337,Cámara digital,$77.70,9,10/12/2024,Electrónica
2348,SmartWatch,$49.90,11,10/12/2024,Electrónica
42,Cuadro decorativo,$72.51,11,11/12/2024,Decoración
62,Cuadro decorativo,$34.65,11,11/12/2024,Decoración
989,Lámpara de mesa,$70.77,7,11/12/2024,Decoración
1553,Microondas,$83.88,10,11/12/2024,Electrodomésticos
1640,Plancha de vapor,$34.87,4,11/12/2024,Electrodomésticos
1975,Lavadora,$116.55,6,11/12/2024,Electrodomésticos
2144,Auriculares,$100.70,11,11/12/2024,Electrónica
2277,Cámara digital,$58.12,7,11/12/2024,Electrónica
2818,SmartWatch,$27.83,1,11/12/2024,Electrónica
128,Rincón de plantas,$96.21,6,12/12/2024,Decoración
1029,Batidora,$36.33,5,12/12/2024,Electrodomésticos
1414,Aspiradora,$85.23,10,12/12/2024,Electrodomésticos
1471,Freidora eléctrica,$83.48,8,12/12/2024,Electrodomésticos
1959,Batidora,$83.12,2,12/12/2024,Electrodomésticos
2106,Laptop,$108.85,1,12/12/2024,Electrónica
2734,Auriculares,$95.05,5,12/12/2024,Electrónica
2893,Smartphone,$42.97,3,12/12/2024,Electrónica
458,Rincón de plantas,$117.55,7,13/12/2024,Decoración
663,Espejo decorativo,$102.68,4,13/12/2024,Decoración
1647,Horno eléctrico,$43.05,10,13/12/2024,Electrodomésticos
427,Elementos de cerámica,$60.13,6,14/12/2024,Decoración
759,Lámpara de mesa,$82.40,11,14/12/2024,Decoración
1077,Horno eléctrico,$114.24,5,14/12/2024,Electrodomésticos
1223,Microondas,$84.83,3,14/12/2024,Electrodomésticos
1465,Lavadora,$61.87,8,14/12/2024,Electrodomésticos
1579,Batidora,$68.09,5,14/12/2024,Electrodomésticos
2145,Auriculares,$79.28,9,14/12/2024,Electrónica
2380,Consola de videojuegos,$68.20,2,14/12/2024,Electrónica
2879,Proyector,$48.11,12,14/12/2024,Electrónica
181,Lámpara de mesa,$107.82,8,15/12/2024,Decoración
529,Lámpara de mesa,$64.12,6,15/12/2024,Decoración
546,Cortinas,$82.12,10,15/12/2024,Decoración
567,Elementos de cerámica,$97.22,8,15/12/2024,Decoración
948,Rincón de plantas,$72.96,6,15/12/2024,Decoración
1001,Rincón de plantas,$42.14,9,15/12/2024,Decoración
1126,Secadora,$88.77,1,15/12/2024,Electrodomésticos
1325,Lavadora,$78.84,6,15/12/2024,Electrodomésticos
1470,Plancha de vapor,$107.11,3,15/12/2024,Electrodomésticos
1492,Heladera,$88.58,10,15/12/2024,Electrodomésticos
1834,Aspiradora,$51.50,6,15/12/2024,Electrodomésticos
1840,Plancha de vapor,$68.39,9,15/12/2024,Electrodomésticos
1897,Horno eléctrico,$40.71,3,15/12/2024,Electrodomésticos
2520,Consola de videojuegos,$99.63,10,15/12/2024,Electrónica
2626,Laptop,$57.33,8,15/12/2024,Electrónica
2759,Proyector,$83.88,7,15/12/2024,Electrónica
69,Lámpara de mesa,$93.24,11,16/12/2024,Decoración
370,Adorno de pared,$93.19,8,16/12/2024,Decoración
628,Rincón de plantas,$29.36,11,16/12/2024,Decoración
706,Cortinas,$42.73,7,16/12/2024,Decoración
980,Adorno de pared,$75.85,6,16/12/2024,Decoración
1586,Secadora,$44.98,5,16/12/2024,Electrodomésticos
1989,Batidora,$124.17,7,16/12/2024,Electrodomésticos
2135,Auriculares,$34.52,4,16/12/2024,Electrónica
2342,Televisor,$50.79,2,16/12/2024,Electrónica
2581,Parlantes Bluetooth,$32.01,9,16/12/2024,Electrónica
2843,Smartphone,$63.78,8,16/12/2024,Electrónica
2921,Parlantes Bluetooth,$97.14,8,16/12/2024,Electrónica
471,Lámpara de mesa,$39.00,10,17/12/2024,Decoración
626,Cortinas,$33.62,11,17/12/2024,Decoración
653,Espejo decorativo,$107.93,8,17/12/2024,Decoración
742,Cuadro decorativo,$66.69,6,17/12/2024,Decoración
1393,Microondas,$96.48,11,17/12/2024,Electrodomésticos
1504,Aspiradora,$42.52,2,17/12/2024,Electrodomésticos
1639,Batidora,$89.35,11,17/12/2024,Electrodomésticos
1832,Heladera,$85.62,12,17/12/2024,Electrodomésticos
2064,Tablet,$90.59,7,17/12/2024,Electrónica
75,Alfombra,$65.48,5,18/12/2024,Decoración
729,Lámpara de mesa,$61.89,3,18/12/2024,Decoración
1731,Freidora eléctrica,$88.92,3,18/12/2024,Electrodomésticos
2339,Proyector,$75.00,7,18/12/2024,Electrónica
2663,Smartphone,$118.95,10,18/12/2024,Electrónica
2869,Proyector,$122.17,9,18/12/2024,Electrónica
112,Cuadro decorativo,$96.66,9,19/12/2024,Decoración
793,Espejo decorativo,$27.21,2,19/12/2024,Decoración
1061,Freidora eléctrica,$112.38,11,19/12/2024,Electrodomésticos
2167,Cámara digital,$119.75,3,19/12/2024,Electrónica
2833,Smartphone,$97.07,9,19/12/2024,Electrónica
15,Alfombra,$47.77,6,20/12/2024,Decoración
1059,Batidora,$55.79,9,20/12/2024,Electrodomésticos
1624,Aspiradora,$28.64,9,20/12/2024,Electrodomésticos
1887,Horno eléctrico,$36.01,2,20/12/2024,Electrodomésticos
2230,Consola de videojuegos,$74.41,10,20/12/2024,Electrónica
2451,Parlantes Bluetooth,$42.08,2,20/12/2024,Electrónica
222,Cuadro decorativo,$84.64,1,21/12/2024,Decoración
800,Adorno de pared,$116.74,3,21/12/2024,Decoración
1594,Aspiradora,$46.90,8,21/12/2024,Electrodomésticos
1752,Heladera,$33.85,7,21/12/2024,Electrodomésticos
2320,Consola de videojuegos,$83.94,8,21/12/2024,Electrónica
108,Rincón de plantas,$47.84,1,22/12/2024,Decoración
917,Elementos de cerámica,$52.65,8,22/12/2024,Decoración
1088,Cafetera,$116.94,9,22/12/2024,Electrodomésticos
1128,Cafetera,$90.54,2,22/12/2024,Electrodomésticos
1216,Secadora,$38.24,2,22/12/2024,Electrodomésticos
1386,Secadora,$41.84,7,22/12/2024,Electrodomésticos
1597,Horno eléctrico,$115.11,3,22/12/2024,Electrodomésticos
1652,Heladera,$101.22,11,22/12/2024,Electrodomésticos
1767,Horno eléctrico,$65.28,1,22/12/2024,Electrodomésticos
1968,Cafetera,$69.28,2,22/12/2024,Electrodomésticos
2845,Auriculares,$34.64,10,22/12/2024,Electrónica
301,Lámpara de mesa,$62.77,6,23/12/2024,Decoración
497,Elementos de cerámica,$124.16,4,23/12/2024,Decoración
559,Lámpara de mesa,$40.35,2,23/12/2024,Decoración
894,Jarrón decorativo,$46.35,12,23/12/2024,Decoración
1416,Secadora,$64.14,1,23/12/2024,Electrodomésticos
1728,Cafetera,$75.14,11,23/12/2024,Electrodomésticos
2355,Auriculares,$119.48,8,23/12/2024,Electrónica
2429,Proyector,$91.85,6,23/12/2024,Electrónica
2574,Tablet,$49.20,5,23/12/2024,Electrónica
2764,Tablet,$92.81,11,23/12/2024,Electrónica
2905,Auriculares,$40.58,2,23/12/2024,Electrónica
1337,Horno eléctrico,$118.72,2,24/12/2024,Electrodomésticos
1794,Aspiradora,$61.80,12,24/12/2024,Electrodomésticos
2457,Cámara digital,$75.98,8,24/12/2024,Electrónica
2513,Smartphone,$119.12,8,24/12/2024,Electrónica
120,Adorno de pared,$64.26,6,25/12/2024,Decoración
1273,Microondas,$78.30,8,25/12/2024,Electrodomésticos
1318,Cafetera,$98.58,6,25/12/2024,Electrodomésticos
1473,Microondas,$83.38,1,25/12/2024,Electrodomésticos
1807,Horno eléctrico,$45.12,4,25/12/2024,Electrodomésticos
1907,Horno eléctrico,$47.50,1,25/12/2024,Electrodomésticos
1996,Secadora,$113.87,9,25/12/2024,Electrodomésticos
2422,Televisor,$58.00,10,25/12/2024,Electrónica
2511,Parlantes Bluetooth,$52.04,5,25/12/2024,Electrónica
2863,Smartphone,$88.08,5,25/12/2024,Electrónica
76,Cortinas,$49.77,10,26/12/2024,Decoración
122,Cuadro decorativo,$63.48,12,26/12/2024,Decoración
494,Jarrón decorativo,$79.23,5,26/12/2024,Decoración
506,Cortinas,$30.90,6,26/12/2024,Decoración
1520,Plancha de vapor,$74.47,8,26/12/2024,Electrodomésticos
1876,Secadora,$41.79,4,26/12/2024,Electrodomésticos
2605,Auriculares,$41.66,3,26/12/2024,Electrónica
2899,Proyector,$29.76,1,26/12/2024,Electrónica
2961,Parlantes Bluetooth,$29.97,3,26/12/2024,Electrónica
1236,Secadora,$27.84,11,27/12/2024,Electrodomésticos
1429,Batidora,$103.49,8,27/12/2024,Electrodomésticos
1853,Microondas,$89.05,1,27/12/2024,Electrodomésticos
2414,Tablet,$47.99,5,27/12/2024,Electrónica
2951,Parlantes Bluetooth,$89.89,6,27/12/2024,Electrónica
2990,Smartphone,$60.16,11,27/12/2024,Electrónica
167,Elementos de cerámica,$104.96,6,28/12/2024,Decoración
1274,Aspiradora,$124.15,9,28/12/2024,Electrodomésticos
1530,Plancha de vapor,$47.14,2,28/12/2024,Electrodomésticos
2038,SmartWatch,$100.58,5,28/12/2024,Electrónica
2204,Tablet,$70.13,12,28/12/2024,Electrónica
231,Lámpara de mesa,$36.84,9,29/12/2024,Decoración
240,Adorno de pared,$81.02,7,29/12/2024,Decoración
486,Cortinas,$57.65,11,29/12/2024,Decoración
639,Lámpara de mesa,$51.77,7,29/12/2024,Decoración
743,Espejo decorativo,$117.04,8,29/12/2024,Decoración
1139,Batidora,$28.94,10,29/12/2024,Electrodomésticos
1161,Freidora eléctrica,$99.68,2,29/12/2024,Electrodomésticos
1893,Microondas,$89.88,3,29/12/2024,Electrodomésticos
2309,Proyector,$118.01,3,29/12/2024,Electrónica
2424,Tablet,$69.18,4,29/12/2024,Electrónica
235,Alfombra,$112.51,6,30/12/2024,Decoración
418,Rincón de plantas,$112.02,8,30/12/2024,Decoración
909,Lámpara de mesa,$35.85,5,30/12/2024,Decoración
1583,Microondas,$105.36,9,30/12/2024,Electrodomésticos
1837,Horno eléctrico,$104.12,9,30/12/2024,Electrodomésticos
2276,Laptop,$85.27,9,30/12/2024,Electrónica
2696,Laptop,$107.81,4,30/12/2024,Electrónica
2913,Smartphone,$99.85,7,30/12/2024,Electrónica
2930,Consola de videojuegos,$55.47,6,30/12/2024,Electrónica
